time,event_type,pair,side,price,size,is_snapshot,trade_id
2025-08-03 14:01:36.962293+00,book,btc_jpy,bid,16854046.000000,0.000000,true,
2025-08-03 14:01:37.327594+00,book,btc_jpy,ask,16860311.000000,0.030000,true,
2025-08-03 14:01:37.327594+00,book,btc_jpy,ask,16861005.000000,0.000000,true,
2025-08-03 14:01:37.327594+00,book,btc_jpy,bid,16815007.000000,0.002370,true,
2025-08-03 14:01:37.327594+00,book,btc_jpy,bid,16853515.000000,0.005000,true,
2025-08-03 14:01:37.327594+00,book,btc_jpy,bid,16854261.000000,0.030000,true,
2025-08-03 14:01:37.327594+00,book,btc_jpy,bid,16856301.000000,0.039945,true,
2025-08-03 14:01:37.327594+00,book,btc_jpy,bid,16821592.000000,0.000000,true,
2025-08-03 14:01:37.327594+00,book,btc_jpy,bid,16853880.000000,0.000000,true,
2025-08-03 14:01:37.327594+00,book,btc_jpy,bid,16856230.000000,0.000000,true,
2025-08-03 14:01:37.677244+00,book,btc_jpy,ask,16866464.000000,0.000000,true,
2025-08-03 14:01:37.677244+00,book,btc_jpy,ask,16866644.000000,0.015000,true,
2025-08-03 14:01:37.677244+00,book,btc_jpy,ask,16860096.000000,0.010083,true,
2025-08-03 14:01:37.677244+00,book,btc_jpy,bid,16823830.000000,0.600000,true,
2025-08-03 14:01:37.677244+00,book,btc_jpy,bid,16853930.000000,0.010000,true,
2025-08-03 14:01:37.677244+00,book,btc_jpy,bid,16854069.000000,0.015000,true,
2025-08-03 14:01:37.677244+00,book,btc_jpy,bid,16853759.000000,0.000000,true,
2025-08-03 14:01:38.028861+00,book,btc_jpy,ask,16933898.000000,0.002370,true,
2025-08-03 14:01:38.028861+00,book,btc_jpy,ask,16933897.000000,0.002370,true,
2025-08-03 14:01:38.028861+00,book,btc_jpy,ask,16872137.000000,0.065497,true,
2025-08-03 14:01:38.028861+00,book,btc_jpy,ask,16864339.000000,0.015000,true,
2025-08-03 14:01:38.028861+00,book,btc_jpy,ask,16860150.000000,0.030000,true,
2025-08-03 14:01:38.028861+00,book,btc_jpy,ask,16933918.000000,0.000000,true,
2025-08-03 14:01:38.028861+00,book,btc_jpy,ask,16933917.000000,0.000000,true,
2025-08-03 14:01:38.028861+00,book,btc_jpy,ask,16871741.000000,0.000000,true,
2025-08-03 14:01:38.028861+00,book,btc_jpy,ask,16864695.000000,0.000000,true,
2025-08-03 14:01:38.028861+00,book,btc_jpy,ask,16860311.000000,0.000000,true,
2025-08-03 14:01:38.028861+00,book,btc_jpy,bid,16815009.000000,0.002370,true,
2025-08-03 14:01:38.028861+00,book,btc_jpy,bid,16844233.000000,0.050000,true,
2025-08-03 14:01:38.028861+00,book,btc_jpy,bid,16852706.000000,0.015000,true,
2025-08-03 14:01:38.028861+00,book,btc_jpy,bid,16854070.000000,0.030000,true,
2025-08-03 14:01:38.028861+00,book,btc_jpy,bid,16821828.000000,0.000000,true,
2025-08-03 14:01:38.028861+00,book,btc_jpy,bid,16843839.000000,0.000000,true,
2025-08-03 14:01:38.028861+00,book,btc_jpy,bid,16852383.000000,0.000000,true,
2025-08-03 14:01:38.028861+00,book,btc_jpy,bid,16854261.000000,0.000000,true,
2025-08-03 14:01:38.370434+00,book,btc_jpy,ask,16862083.000000,0.020000,true,
2025-08-03 14:01:38.370434+00,book,btc_jpy,ask,16861032.000000,0.100000,true,
2025-08-03 14:01:38.370434+00,book,btc_jpy,ask,16862779.000000,0.000000,true,
2025-08-03 14:01:38.370434+00,book,btc_jpy,bid,16855928.000000,0.039945,true,
2025-08-03 14:01:38.370434+00,book,btc_jpy,bid,16853930.000000,0.000000,true,
2025-08-03 14:01:38.370434+00,book,btc_jpy,bid,16856301.000000,0.000000,true,
2025-08-03 14:01:38.725004+00,book,btc_jpy,ask,16861318.000000,0.020000,true,
2025-08-03 14:01:38.725004+00,book,btc_jpy,ask,16860102.000000,0.100000,true,
2025-08-03 14:01:38.725004+00,book,btc_jpy,ask,16860022.000000,0.010000,true,
2025-08-03 14:01:38.725004+00,book,btc_jpy,ask,16866644.000000,0.000000,true,
2025-08-03 14:01:38.725004+00,book,btc_jpy,ask,16862083.000000,0.000000,true,
2025-08-03 14:01:38.725004+00,book,btc_jpy,ask,16861032.000000,0.000000,true,
2025-08-03 14:01:38.725004+00,book,btc_jpy,ask,16860150.000000,0.000000,true,
2025-08-03 14:01:38.725004+00,book,btc_jpy,bid,16844744.000000,0.005000,true,
2025-08-03 14:01:38.725004+00,book,btc_jpy,bid,16852326.000000,0.020000,true,
2025-08-03 14:01:38.725004+00,book,btc_jpy,bid,16852790.000000,0.015000,true,
2025-08-03 14:01:38.725004+00,book,btc_jpy,bid,16853243.000000,0.010000,true,
2025-08-03 14:01:38.725004+00,book,btc_jpy,bid,16853129.000000,0.000000,true,
2025-08-03 14:01:38.725004+00,book,btc_jpy,bid,16854069.000000,0.000000,true,
2025-08-03 14:01:38.725004+00,book,btc_jpy,bid,16854070.000000,0.000000,true,
2025-08-03 14:01:39.081453+00,book,btc_jpy,ask,16933890.000000,0.002370,true,
2025-08-03 14:01:39.081453+00,book,btc_jpy,ask,16865524.000000,0.015000,true,
2025-08-03 14:01:39.081453+00,book,btc_jpy,ask,16859999.000000,0.044909,true,
2025-08-03 14:01:39.081453+00,book,btc_jpy,ask,16859189.000000,0.030000,true,
2025-08-03 14:01:39.081453+00,book,btc_jpy,ask,16933910.000000,0.000000,true,
2025-08-03 14:01:39.081453+00,book,btc_jpy,bid,16853062.000000,0.030000,true,
2025-08-03 14:01:39.081453+00,book,btc_jpy,bid,16844744.000000,0.000000,true,
2025-08-03 14:01:39.081453+00,book,btc_jpy,bid,16853515.000000,0.000000,true,
2025-08-03 14:01:39.434268+00,book,btc_jpy,ask,16933888.000000,0.002370,true,
2025-08-03 14:01:39.434268+00,book,btc_jpy,ask,16860797.000000,0.020000,true,
2025-08-03 14:01:39.434268+00,book,btc_jpy,ask,16859999.000000,0.001000,true,
2025-08-03 14:01:39.434268+00,book,btc_jpy,ask,16933908.000000,0.000000,true,
2025-08-03 14:01:39.434268+00,book,btc_jpy,ask,16861318.000000,0.000000,true,
2025-08-03 14:01:39.434268+00,book,btc_jpy,ask,16859189.000000,0.000000,true,
2025-08-03 14:01:39.434268+00,book,btc_jpy,bid,16844603.000000,0.035600,true,
2025-08-03 14:01:39.434268+00,book,btc_jpy,bid,16851360.000000,0.020000,true,
2025-08-03 14:01:39.434268+00,book,btc_jpy,bid,16851946.000000,0.010000,true,
2025-08-03 14:01:39.434268+00,book,btc_jpy,bid,16853516.000000,0.040000,true,
2025-08-03 14:01:39.434268+00,book,btc_jpy,bid,16854489.000000,0.039945,true,
2025-08-03 14:01:39.434268+00,book,btc_jpy,bid,16813695.000000,0.000000,true,
2025-08-03 14:01:39.434268+00,book,btc_jpy,bid,16821839.000000,0.000000,true,
2025-08-03 14:01:39.434268+00,book,btc_jpy,bid,16843459.000000,0.000000,true,
2025-08-03 14:01:39.434268+00,book,btc_jpy,bid,16852326.000000,0.000000,true,
2025-08-03 14:01:39.434268+00,book,btc_jpy,bid,16853062.000000,0.000000,true,
2025-08-03 14:01:39.434268+00,book,btc_jpy,bid,16853243.000000,0.000000,true,
2025-08-03 14:01:39.434268+00,book,btc_jpy,bid,16854285.000000,0.000000,true,
2025-08-03 14:01:39.434268+00,book,btc_jpy,bid,16855928.000000,0.000000,true,
2025-08-03 14:01:39.781371+00,book,btc_jpy,ask,16861396.000000,0.020000,true,
2025-08-03 14:01:39.781371+00,book,btc_jpy,ask,16859618.000000,0.050000,true,
2025-08-03 14:01:39.781371+00,book,btc_jpy,ask,16859228.000000,0.100000,true,
2025-08-03 14:01:39.781371+00,book,btc_jpy,ask,16859084.000000,0.030000,true,
2025-08-03 14:01:39.781371+00,book,btc_jpy,ask,16860797.000000,0.000000,true,
2025-08-03 14:01:39.781371+00,book,btc_jpy,ask,16860693.000000,0.000000,true,
2025-08-03 14:01:39.781371+00,book,btc_jpy,ask,16860123.000000,0.000000,true,
2025-08-03 14:01:39.781371+00,book,btc_jpy,bid,16817183.000000,1.433090,true,
2025-08-03 14:01:39.781371+00,book,btc_jpy,bid,16823840.000000,0.002370,true,
2025-08-03 14:01:39.781371+00,book,btc_jpy,bid,16823841.000000,0.002370,true,
2025-08-03 14:01:39.781371+00,book,btc_jpy,bid,16844744.000000,0.005000,true,
2025-08-03 14:01:39.781371+00,book,btc_jpy,bid,16852036.000000,0.020000,true,
2025-08-03 14:01:39.781371+00,book,btc_jpy,bid,16852923.000000,0.030000,true,
2025-08-03 14:01:39.781371+00,book,btc_jpy,bid,16821602.000000,0.000000,true,
2025-08-03 14:01:39.781371+00,book,btc_jpy,bid,16851360.000000,0.000000,true,
2025-08-03 14:01:40.454688+00,book,btc_jpy,ask,16865291.000000,0.015000,true,
2025-08-03 14:01:40.454688+00,book,btc_jpy,ask,16859999.000000,0.044909,true,
2025-08-03 14:01:40.454688+00,book,btc_jpy,ask,16859454.000000,0.030000,true,
2025-08-03 14:01:40.454688+00,book,btc_jpy,ask,16865524.000000,0.000000,true,
2025-08-03 14:01:40.454688+00,book,btc_jpy,ask,16860096.000000,0.000000,true,
2025-08-03 14:01:40.454688+00,book,btc_jpy,ask,16860022.000000,0.000000,true,
2025-08-03 14:01:40.454688+00,book,btc_jpy,ask,16859084.000000,0.000000,true,
2025-08-03 14:01:40.454688+00,book,btc_jpy,bid,16844745.000000,0.005000,true,
2025-08-03 14:01:40.454688+00,book,btc_jpy,bid,16852576.000000,0.015000,true,
2025-08-03 14:01:40.454688+00,book,btc_jpy,bid,16853277.000000,0.030000,true,
2025-08-03 14:01:40.454688+00,book,btc_jpy,bid,16854490.000000,0.040000,true,
2025-08-03 14:01:40.454688+00,book,btc_jpy,bid,16854764.000000,0.003000,true,
2025-08-03 14:01:40.454688+00,book,btc_jpy,bid,16815007.000000,0.000000,true,
2025-08-03 14:01:40.454688+00,book,btc_jpy,bid,16844603.000000,0.000000,true,
2025-08-03 14:01:40.454688+00,book,btc_jpy,bid,16844744.000000,0.000000,true,
2025-08-03 14:01:40.454688+00,book,btc_jpy,bid,16852790.000000,0.000000,true,
2025-08-03 14:01:40.454688+00,book,btc_jpy,bid,16852923.000000,0.000000,true,
2025-08-03 14:01:40.454688+00,book,btc_jpy,bid,16853131.000000,0.000000,true,
2025-08-03 14:01:40.454688+00,book,btc_jpy,bid,16853516.000000,0.000000,true,
2025-08-03 14:01:40.830827+00,book,btc_jpy,ask,16859999.000000,0.001000,true,
2025-08-03 14:01:40.830827+00,book,btc_jpy,ask,16859205.000000,0.010000,true,
2025-08-03 14:01:40.830827+00,book,btc_jpy,bid,16823848.000000,0.002370,true,
2025-08-03 14:01:40.830827+00,book,btc_jpy,bid,16823850.000000,0.002370,true,
2025-08-03 14:01:40.830827+00,book,btc_jpy,bid,16852341.000000,0.010000,true,
2025-08-03 14:01:40.830827+00,book,btc_jpy,bid,16852925.000000,0.018000,true,
2025-08-03 14:01:40.830827+00,book,btc_jpy,bid,16855497.000000,0.039945,true,
2025-08-03 14:01:40.830827+00,book,btc_jpy,bid,16815009.000000,0.000000,true,
2025-08-03 14:01:40.830827+00,book,btc_jpy,bid,16851946.000000,0.000000,true,
2025-08-03 14:01:40.830827+00,book,btc_jpy,bid,16854489.000000,0.000000,true,
2025-08-03 14:01:41.203687+00,book,btc_jpy,ask,16933877.000000,0.002370,true,
2025-08-03 14:01:41.203687+00,book,btc_jpy,ask,16864981.000000,0.015000,true,
2025-08-03 14:01:41.203687+00,book,btc_jpy,ask,16859275.000000,0.030000,true,
2025-08-03 14:01:41.203687+00,book,btc_jpy,ask,16859228.000000,0.143909,true,
2025-08-03 14:01:41.203687+00,book,btc_jpy,ask,16859216.000000,0.010084,true,
2025-08-03 14:01:41.203687+00,book,btc_jpy,ask,16933898.000000,0.000000,true,
2025-08-03 14:01:41.203687+00,book,btc_jpy,ask,16933897.000000,0.000000,true,
2025-08-03 14:01:41.203687+00,book,btc_jpy,ask,16865291.000000,0.000000,true,
2025-08-03 14:01:41.203687+00,book,btc_jpy,ask,16859454.000000,0.000000,true,
2025-08-03 14:01:41.203687+00,book,btc_jpy,bid,16853082.000000,0.030000,true,
2025-08-03 14:01:41.203687+00,book,btc_jpy,bid,16852925.000000,0.000000,true,
2025-08-03 14:01:41.203687+00,book,btc_jpy,bid,16853277.000000,0.000000,true,
2025-08-03 14:01:41.59889+00,book,btc_jpy,ask,16933878.000000,0.002370,true,
2025-08-03 14:01:41.59889+00,book,btc_jpy,bid,16842324.000000,0.035600,true,
2025-08-03 14:01:41.59889+00,book,btc_jpy,bid,16855497.000000,0.000000,true,
2025-08-03 14:01:42.001276+00,book,btc_jpy,ask,16933870.000000,0.002370,true,
2025-08-03 14:01:42.001276+00,book,btc_jpy,ask,16859683.000000,0.030000,true,
2025-08-03 14:01:42.001276+00,book,btc_jpy,ask,16859228.000000,0.100000,true,
2025-08-03 14:01:42.001276+00,book,btc_jpy,ask,16933890.000000,0.000000,true,
2025-08-03 14:01:42.001276+00,book,btc_jpy,ask,16859275.000000,0.000000,true,
2025-08-03 14:01:42.001276+00,book,btc_jpy,bid,16853511.000000,0.030000,true,
2025-08-03 14:01:42.001276+00,book,btc_jpy,bid,16855259.000000,0.039945,true,
2025-08-03 14:01:42.001276+00,book,btc_jpy,bid,16844745.000000,0.000000,true,
2025-08-03 14:01:42.001276+00,book,btc_jpy,bid,16853082.000000,0.000000,true,
2025-08-03 14:01:42.001276+00,book,btc_jpy,bid,16854764.000000,0.000000,true,
2025-08-03 14:01:42.359193+00,book,btc_jpy,ask,16864234.000000,0.015000,true,
2025-08-03 14:01:42.359193+00,book,btc_jpy,ask,16933888.000000,0.000000,true,
2025-08-03 14:01:42.359193+00,book,btc_jpy,ask,16864981.000000,0.000000,true,
2025-08-03 14:01:42.359193+00,book,btc_jpy,ask,16864339.000000,0.000000,true,
2025-08-03 14:01:42.359193+00,book,btc_jpy,bid,16852576.000000,0.000000,true,
2025-08-03 14:01:43.036548+00,book,btc_jpy,ask,16933868.000000,0.002370,true,
2025-08-03 14:01:43.036548+00,book,btc_jpy,ask,16865537.000000,0.015000,true,
2025-08-03 14:01:43.036548+00,book,btc_jpy,ask,16859683.000000,0.000000,true,
2025-08-03 14:01:43.036548+00,book,btc_jpy,bid,16852707.000000,0.005000,true,
2025-08-03 14:01:43.036548+00,book,btc_jpy,bid,16852938.000000,0.010000,true,
2025-08-03 14:01:43.036548+00,book,btc_jpy,bid,16853051.000000,0.015000,true,
2025-08-03 14:01:43.036548+00,book,btc_jpy,bid,16852341.000000,0.000000,true,
2025-08-03 14:01:43.036548+00,book,btc_jpy,bid,16853511.000000,0.000000,true,
2025-08-03 14:01:43.036548+00,book,btc_jpy,bid,16855259.000000,0.000000,true,
2025-08-03 14:01:43.375909+00,book,btc_jpy,bid,16823857.000000,0.002370,true,
2025-08-03 14:01:43.375909+00,book,btc_jpy,bid,16823860.000000,0.002370,true,
2025-08-03 14:01:43.375909+00,book,btc_jpy,bid,16823861.000000,0.002370,true,
2025-08-03 14:01:43.375909+00,book,btc_jpy,bid,16844745.000000,0.005000,true,
2025-08-03 14:01:43.375909+00,book,btc_jpy,bid,16846556.000000,0.020000,true,
2025-08-03 14:01:43.375909+00,book,btc_jpy,bid,16852343.000000,0.018000,true,
2025-08-03 14:01:43.375909+00,book,btc_jpy,bid,16855767.000000,0.039945,true,
2025-08-03 14:01:43.375909+00,book,btc_jpy,bid,16823840.000000,0.000000,true,
2025-08-03 14:01:43.375909+00,book,btc_jpy,bid,16823841.000000,0.000000,true,
2025-08-03 14:01:43.375909+00,book,btc_jpy,bid,16823848.000000,0.000000,true,
2025-08-03 14:01:43.375909+00,book,btc_jpy,bid,16846524.000000,0.000000,true,
2025-08-03 14:01:43.721081+00,book,btc_jpy,ask,16860025.000000,0.030000,true,
2025-08-03 14:01:43.721081+00,book,btc_jpy,ask,16922890.000000,0.000000,true,
2025-08-03 14:01:43.721081+00,book,btc_jpy,bid,16853920.000000,0.030000,true,
2025-08-03 14:01:43.721081+00,book,btc_jpy,bid,16855894.000000,0.039945,true,
2025-08-03 14:01:43.721081+00,book,btc_jpy,bid,16788046.000000,0.000000,true,
2025-08-03 14:01:43.721081+00,book,btc_jpy,bid,16852707.000000,0.000000,true,
2025-08-03 14:01:43.721081+00,book,btc_jpy,bid,16855767.000000,0.000000,true,
2025-08-03 14:01:44.085496+00,book,btc_jpy,bid,16823870.000000,0.002370,true,
2025-08-03 14:01:44.085496+00,book,btc_jpy,bid,16823850.000000,0.000000,true,
2025-08-03 14:01:45.183854+00,book,btc_jpy,ask,16933861.000000,0.002370,true,
2025-08-03 14:01:45.183854+00,book,btc_jpy,ask,16933858.000000,0.002370,true,
2025-08-03 14:01:45.183854+00,book,btc_jpy,ask,16933857.000000,0.002370,true,
2025-08-03 14:01:45.183854+00,book,btc_jpy,ask,16859818.000000,0.030000,true,
2025-08-03 14:01:45.183854+00,book,btc_jpy,ask,16933878.000000,0.000000,true,
2025-08-03 14:01:45.183854+00,book,btc_jpy,ask,16933877.000000,0.000000,true,
2025-08-03 14:01:45.183854+00,book,btc_jpy,ask,16933870.000000,0.000000,true,
2025-08-03 14:01:45.183854+00,book,btc_jpy,ask,16860025.000000,0.000000,true,
2025-08-03 14:01:45.183854+00,book,btc_jpy,bid,16852216.000000,0.018000,true,
2025-08-03 14:01:45.183854+00,book,btc_jpy,bid,16853801.000000,0.030000,true,
2025-08-03 14:01:45.183854+00,book,btc_jpy,bid,16855845.000000,0.039945,true,
2025-08-03 14:01:45.183854+00,book,btc_jpy,bid,16852343.000000,0.000000,true,
2025-08-03 14:01:45.183854+00,book,btc_jpy,bid,16853920.000000,0.000000,true,
2025-08-03 14:01:45.183854+00,book,btc_jpy,bid,16855894.000000,0.000000,true,
2025-08-03 14:01:45.536972+00,book,btc_jpy,ask,16933868.000000,0.000000,true,
2025-08-03 14:01:45.536972+00,book,btc_jpy,ask,16891077.000000,0.000000,true,
2025-08-03 14:01:45.536972+00,book,btc_jpy,bid,16846593.000000,0.020000,true,
2025-08-03 14:01:45.536972+00,book,btc_jpy,bid,16852216.000000,0.036000,true,
2025-08-03 14:01:45.536972+00,book,btc_jpy,bid,16852741.000000,0.010000,true,
2025-08-03 14:01:45.536972+00,book,btc_jpy,bid,16823647.000000,0.000000,true,
2025-08-03 14:01:45.536972+00,book,btc_jpy,bid,16846556.000000,0.000000,true,
2025-08-03 14:01:45.536972+00,book,btc_jpy,bid,16852938.000000,0.000000,true,
2025-08-03 14:01:45.870443+00,book,btc_jpy,ask,16933859.000000,0.002370,true,
2025-08-03 14:01:45.870443+00,book,btc_jpy,ask,16865184.000000,0.015000,true,
2025-08-03 14:01:45.870443+00,book,btc_jpy,ask,16860063.000000,0.030000,true,
2025-08-03 14:01:45.870443+00,book,btc_jpy,ask,16865537.000000,0.000000,true,
2025-08-03 14:01:45.870443+00,book,btc_jpy,ask,16859818.000000,0.000000,true,
2025-08-03 14:01:45.870443+00,book,btc_jpy,bid,16823881.000000,0.002370,true,
2025-08-03 14:01:45.870443+00,book,btc_jpy,bid,16853302.000000,0.015000,true,
2025-08-03 14:01:45.870443+00,book,btc_jpy,bid,16854116.000000,0.030000,true,
2025-08-03 14:01:45.870443+00,book,btc_jpy,bid,16856000.000000,0.039945,true,
2025-08-03 14:01:45.870443+00,book,btc_jpy,bid,16823861.000000,0.000000,true,
2025-08-03 14:01:45.870443+00,book,btc_jpy,bid,16853051.000000,0.000000,true,
2025-08-03 14:01:45.870443+00,book,btc_jpy,bid,16853801.000000,0.000000,true,
2025-08-03 14:01:45.870443+00,book,btc_jpy,bid,16855845.000000,0.000000,true,
2025-08-03 14:01:46.217821+00,book,btc_jpy,bid,16823880.000000,0.002370,true,
2025-08-03 14:01:46.217821+00,book,btc_jpy,bid,16852216.000000,0.018000,true,
2025-08-03 14:01:46.217821+00,book,btc_jpy,bid,16823860.000000,0.000000,true,
2025-08-03 14:01:46.610248+00,book,btc_jpy,ask,16860063.000000,0.000000,true,
2025-08-03 14:01:46.610248+00,book,btc_jpy,bid,16852164.000000,0.010000,true,
2025-08-03 14:01:46.610248+00,book,btc_jpy,bid,16852741.000000,0.000000,true,
2025-08-03 14:01:46.610248+00,book,btc_jpy,bid,16854116.000000,0.000000,true,
2025-08-03 14:01:46.977602+00,book,btc_jpy,ask,16864911.000000,0.015000,true,
2025-08-03 14:01:46.977602+00,book,btc_jpy,ask,16859538.000000,0.030000,true,
2025-08-03 14:01:46.977602+00,book,btc_jpy,ask,16865184.000000,0.000000,true,
2025-08-03 14:01:46.977602+00,book,btc_jpy,bid,16823888.000000,0.002370,true,
2025-08-03 14:01:46.977602+00,book,btc_jpy,bid,16823890.000000,0.002370,true,
2025-08-03 14:01:46.977602+00,book,btc_jpy,bid,16853032.000000,0.015000,true,
2025-08-03 14:01:46.977602+00,book,btc_jpy,bid,16853620.000000,0.030000,true,
2025-08-03 14:01:46.977602+00,book,btc_jpy,bid,16855701.000000,0.039945,true,
2025-08-03 14:01:46.977602+00,book,btc_jpy,bid,16823857.000000,0.000000,true,
2025-08-03 14:01:46.977602+00,book,btc_jpy,bid,16823870.000000,0.000000,true,
2025-08-03 14:01:46.977602+00,book,btc_jpy,bid,16853302.000000,0.000000,true,
2025-08-03 14:01:46.977602+00,book,btc_jpy,bid,16856000.000000,0.000000,true,
2025-08-03 14:01:47.352562+00,book,btc_jpy,ask,16933846.000000,0.002370,true,
2025-08-03 14:01:47.352562+00,book,btc_jpy,ask,16933857.000000,0.000000,true,
2025-08-03 14:01:47.352562+00,book,btc_jpy,ask,16859538.000000,0.000000,true,
2025-08-03 14:01:47.352562+00,book,btc_jpy,bid,16844745.000000,0.010000,true,
2025-08-03 14:01:47.352562+00,book,btc_jpy,bid,16852164.000000,0.000000,true,
2025-08-03 14:01:47.352562+00,book,btc_jpy,bid,16853620.000000,0.000000,true,
2025-08-03 14:01:47.724069+00,book,btc_jpy,ask,16891590.000000,0.010000,true,
2025-08-03 14:01:47.724069+00,book,btc_jpy,ask,16860423.000000,0.020000,true,
2025-08-03 14:01:47.724069+00,book,btc_jpy,ask,16859588.000000,0.030000,true,
2025-08-03 14:01:47.724069+00,book,btc_jpy,ask,16933858.000000,0.000000,true,
2025-08-03 14:01:47.724069+00,book,btc_jpy,ask,16861396.000000,0.000000,true,
2025-08-03 14:01:47.724069+00,book,btc_jpy,bid,16852662.000000,0.010000,true,
2025-08-03 14:01:47.724069+00,book,btc_jpy,bid,16853515.000000,0.040000,true,
2025-08-03 14:01:47.724069+00,book,btc_jpy,bid,16853720.000000,0.030000,true,
2025-08-03 14:01:47.724069+00,book,btc_jpy,bid,16854490.000000,0.000000,true,
2025-08-03 14:01:47.724069+00,book,btc_jpy,bid,16855701.000000,0.000000,true,
2025-08-03 14:01:48.066089+00,book,btc_jpy,ask,16933847.000000,0.002370,true,
2025-08-03 14:01:48.066089+00,book,btc_jpy,ask,16859205.000000,0.053909,true,
2025-08-03 14:01:48.066089+00,book,btc_jpy,bid,16824158.000000,0.010000,true,
2025-08-03 14:01:48.066089+00,book,btc_jpy,bid,16844745.000000,0.015000,true,
2025-08-03 14:01:48.066089+00,book,btc_jpy,bid,16846629.000000,0.020000,true,
2025-08-03 14:01:48.066089+00,book,btc_jpy,bid,16850594.000000,0.020000,true,
2025-08-03 14:01:48.066089+00,book,btc_jpy,bid,16853057.000000,0.005000,true,
2025-08-03 14:01:48.066089+00,book,btc_jpy,bid,16854812.000000,0.039945,true,
2025-08-03 14:01:48.066089+00,book,btc_jpy,bid,16846593.000000,0.000000,true,
2025-08-03 14:01:48.066089+00,book,btc_jpy,bid,16852036.000000,0.000000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,ask,16933839.000000,0.002370,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,ask,16925306.000000,0.020000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,ask,16864664.000000,0.015000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,ask,16861963.000000,0.042100,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,ask,16861205.000000,0.020000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,ask,16859205.000000,0.010000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,ask,16859091.000000,0.030000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,ask,16933861.000000,0.000000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,ask,16864911.000000,0.000000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,ask,16860423.000000,0.000000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,ask,16859588.000000,0.000000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,bid,16844745.000000,0.010000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,bid,16851850.000000,0.020000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,bid,16852449.000000,0.010000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,bid,16852793.000000,0.015000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,bid,16853268.000000,0.030000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,bid,16853994.000000,0.003000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,bid,16850594.000000,0.000000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,bid,16852216.000000,0.000000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,bid,16852662.000000,0.000000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,bid,16853032.000000,0.000000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,bid,16853057.000000,0.000000,true,
2025-08-03 14:01:48.420863+00,book,btc_jpy,bid,16853720.000000,0.000000,true,
2025-08-03 14:01:48.777436+00,book,btc_jpy,ask,16933837.000000,0.002370,true,
2025-08-03 14:01:48.777436+00,book,btc_jpy,ask,16933859.000000,0.000000,true,
2025-08-03 14:01:48.777436+00,book,btc_jpy,bid,16790442.000000,0.020000,true,
2025-08-03 14:01:49.112866+00,book,btc_jpy,ask,16859091.000000,0.043909,true,
2025-08-03 14:01:49.112866+00,book,btc_jpy,bid,16824169.000000,0.002370,true,
2025-08-03 14:01:49.112866+00,book,btc_jpy,bid,16855215.000000,0.039945,true,
2025-08-03 14:01:49.112866+00,book,btc_jpy,bid,16823881.000000,0.000000,true,
2025-08-03 14:01:49.112866+00,book,btc_jpy,bid,16853268.000000,0.000000,true,
2025-08-03 14:01:49.112866+00,book,btc_jpy,bid,16854812.000000,0.000000,true,
2025-08-03 14:01:49.460133+00,book,btc_jpy,ask,16864555.000000,0.015000,true,
2025-08-03 14:01:49.460133+00,book,btc_jpy,ask,16859300.000000,0.100000,true,
2025-08-03 14:01:49.460133+00,book,btc_jpy,ask,16859082.000000,0.030000,true,
2025-08-03 14:01:49.460133+00,book,btc_jpy,ask,16864664.000000,0.000000,true,
2025-08-03 14:01:49.460133+00,book,btc_jpy,ask,16860102.000000,0.000000,true,
2025-08-03 14:01:49.460133+00,book,btc_jpy,ask,16859091.000000,0.000000,true,
2025-08-03 14:01:49.460133+00,book,btc_jpy,bid,16823900.000000,0.002370,true,
2025-08-03 14:01:49.460133+00,book,btc_jpy,bid,16844745.000000,0.005000,true,
2025-08-03 14:01:49.460133+00,book,btc_jpy,bid,16846663.000000,0.020000,true,
2025-08-03 14:01:49.460133+00,book,btc_jpy,bid,16852067.000000,0.010000,true,
2025-08-03 14:01:49.460133+00,book,btc_jpy,bid,16852683.000000,0.015000,true,
2025-08-03 14:01:49.460133+00,book,btc_jpy,bid,16853279.000000,0.030000,true,
2025-08-03 14:01:49.460133+00,book,btc_jpy,bid,16823880.000000,0.000000,true,
